date,open,high,low,close,volume,dividends,stock splits,symbol
2024-04-24 00:00:00-04:00,505.8240759731086,507.7555406564637,482.4473981829464,491.3281555175781,37772700,0.0,0.0,META
2024-04-25 00:00:00-04:00,419.54544979254115,443.8081947165338,412.67582215895027,439.4375305175781,82890700,0.0,0.0,META
2024-04-26 00:00:00-04:00,439.5172088354016,444.47530372745774,430.0590165535282,441.33917236328125,32691400,0.0,0.0,META
2024-04-29 00:00:00-04:00,437.62552442398896,437.8246563911366,426.6739346628616,430.716064453125,21502600,0.0,0.0,META
2024-04-30 00:00:00-04:00,429.15298768827455,437.6852794220707,427.82885422988966,428.2768859863281,18429500,0.0,0.0,META
2024-05-01 00:00:00-04:00,426.7137807964904,447.97976301143586,425.23031747526596,437.2571716308594,20344900,0.0,0.0,META
2024-05-02 00:00:00-04:00,436.9087082382991,442.00617080211333,430.3775805305028,439.7362060546875,15221300,0.0,0.0,META
2024-05-03 00:00:00-04:00,443.9675161979946,452.17127375355415,441.89668336014745,449.9709777832031,16489100,0.0,0.0,META
2024-05-06 00:00:00-04:00,453.5750276624564,464.10848322599213,451.34489538609245,463.6305847167969,15094600,0.0,0.0,META
2024-05-07 00:00:00-04:00,464.23792123892935,469.45485089459487,459.2798266933172,466.1793212890625,13406800,0.0,0.0,META
2024-05-08 00:00:00-04:00,461.4601836982539,473.4870074797213,460.9623841473388,470.5201416015625,11683900,0.0,0.0,META
2024-05-09 00:00:00-04:00,467.93159805561015,473.98482748734824,465.57203294376006,473.3277587890625,9437700,0.0,0.0,META
2024-05-10 00:00:00-04:00,474.9903459174112,475.3985451728716,467.53331877441457,474.1042785644531,10750000,0.0,0.0,META
2024-05-13 00:00:00-04:00,470.6694471193848,471.26681262125675,460.81302267994835,465.9503173828125,14668800,0.0,0.0,META
2024-05-14 00:00:00-04:00,461.33077623344246,470.4604338661468,458.0552465016142,469.7734680175781,10478600,0.0,0.0,META
2024-05-15 00:00:00-04:00,472.8896791136664,480.3765735289262,469.1263156700557,479.4208068847656,13100500,0.0,0.0,META
2024-05-16 00:00:00-04:00,472.9095688401496,475.5877328290851,470.6694708824857,471.1473693847656,16608200,0.0,0.0,META
2024-05-17 00:00:00-04:00,468.7579268387386,470.71925834782434,466.35855966335566,469.83319091796875,10807300,0.0,0.0,META
2024-05-20 00:00:00-04:00,467.88177255946476,471.1174693810841,464.98457575934543,466.7766418457031,11745100,0.0,0.0,META
2024-05-21 00:00:00-04:00,465.0642370629435,468.6284987814829,460.2355754516668,462.585205078125,11742200,0.0,0.0,META
2024-05-22 00:00:00-04:00,465.81094426680374,471.63520505609125,463.6007130579609,465.7213439941406,10078600,0.0,0.0,META
2024-05-23 00:00:00-04:00,470.7989235046368,472.2723907781538,459.50883296729535,463.73016357421875,11747900,0.0,0.0,META
2024-05-24 00:00:00-04:00,465.56203077765826,477.73821830317473,464.2478327174349,476.1153869628906,12024300,0.0,0.0,META
2024-05-28 00:00:00-04:00,474.4826250142837,478.74378812032353,472.750292232449,477.8079528808594,10175800,0.0,0.0,META
2024-05-29 00:00:00-04:00,472.57106734149943,477.7382290452824,471.61530072315185,472.2723693847656,9226200,0.0,0.0,META
2024-05-30 00:00:00-04:00,469.5941997976243,469.6539333077385,462.66480879167233,464.9945068359375,10719600,0.0,0.0,META
2024-05-31 00:00:00-04:00,463.7500468415907,467.05544313285293,452.45995673704215,464.7755126953125,16919800,0.0,0.0,META
2024-06-03 00:00:00-04:00,468.78775376415734,477.4893101155663,466.17928911634414,475.3885803222656,11279400,0.0,0.0,META
2024-06-04 00:00:00-04:00,474.90077381918167,476.782470714512,471.1473761255075,474.89080810546875,7088700,0.0,0.0,META
2024-06-05 00:00:00-04:00,482.31796492041195,494.46425492403085,481.7803329339047,492.8812561035156,15690500,0.0,0.0,META
2024-06-06 00:00:00-04:00,490.8104700267729,500.6071618196086,488.7296714911447,491.5870361328125,10667300,0.0,0.0,META
2024-06-07 00:00:00-04:00,493.72755686309443,496.71435418448607,488.01282771081276,490.79052734375,9380700,0.0,0.0,META
2024-06-10 00:00:00-04:00,491.6865656105578,500.447856074985,491.2385642376234,500.38812255859375,11220900,0.0,0.0,META
2024-06-11 00:00:00-04:00,497.958867088566,505.36612708483244,496.07717013913833,505.2366943359375,9673700,0.0,0.0,META
2024-06-12 00:00:00-04:00,511.72794548085386,511.7478769071281,502.24985347220365,506.6006164550781,11983200,0.0,0.0,META
2024-06-13 00:00:00-04:00,503.4844307874335,507.1183615588256,499.1535684672158,501.88153076171875,9954600,0.0,0.0,META
2024-06-14 00:00:00-04:00,500.9347487116365,505.4193928906367,499.041238363191,502.4396057128906,10243300,0.5,0.0,META
2024-06-17 00:00:00-04:00,499.95811806823497,509.007120155757,494.3174285643263,504.90118408203125,11266600,0.0,0.0,META
2024-06-18 00:00:00-04:00,502.83819798229007,504.2732864479442,493.3307445006908,497.7854919433594,13060400,0.0,0.0,META
2024-06-20 00:00:00-04:00,500.286970703734,501.95128536268976,495.0748066537393,499.9880065917969,11801200,0.0,0.0,META
2024-06-21 00:00:00-04:00,501.7320416830129,501.7320416830129,490.7097852096126,493.09161376953125,22359200,0.0,0.0,META
2024-06-24 00:00:00-04:00,497.4965384489006,506.06716741550116,492.6032897190552,497.20751953125,13525300,0.0,0.0,META
2024-06-25 00:00:00-04:00,495.3538552472839,508.96724553577997,493.8091566300633,508.8576354980469,12063200,0.0,0.0,META
2024-06-26 00:00:00-04:00,504.92106550765465,512.0566358652251,502.9577868588997,511.3689880371094,8882300,0.0,0.0,META
2024-06-27 00:00:00-04:00,512.4951102329746,521.0956650287512,512.1463289466473,517.7869873046875,10121200,0.0,0.0,META
2024-06-28 00:00:00-04:00,515.3852901424151,520.0991299203725,502.1206815027582,502.4993896484375,15855100,0.0,0.0,META
2024-07-01 00:00:00-04:00,503.2268922908173,504.8513044395476,491.4870922441056,502.9577941894531,10328200,0.0,0.0,META
2024-07-02 00:00:00-04:00,499.05121715024654,508.75797065832194,497.7456898251192,507.7613830566406,7739500,0.0,0.0,META
2024-07-03 00:00:00-04:00,504.6420418785985,509.5352904864763,504.29323014715453,508.21978759765625,6005600,0.0,0.0,META
2024-07-05 00:00:00-04:00,509.85414694027224,539.0242507351836,509.85414694027224,538.0675048828125,21354100,0.0,0.0,META
2024-07-08 00:00:00-04:00,540.4992371464056,540.957689320249,524.8528611647961,527.5137329101562,14917500,0.0,0.0,META
2024-07-09 00:00:00-04:00,531.9286095961085,535.6458617264369,526.3875852013534,528.19140625,8753200,0.0,0.0,META
2024-07-10 00:00:00-04:00,528.9786409839128,537.0410603751635,526.5569407325011,532.8653564453125,10983300,0.0,0.0,META
2024-07-11 00:00:00-04:00,529.0784322808137,533.6328451420362,506.635258930836,510.95050048828125,16458300,0.0,0.0,META
2024-07-12 00:00:00-04:00,496.06143545934026,506.3561716108576,492.5434825758769,497.1676330566406,19750500,0.0,0.0,META
2024-07-15 00:00:00-04:00,496.92846092249255,504.9509786314799,491.6864006139004,494.4668884277344,12539200,0.0,0.0,META
2024-07-16 00:00:00-04:00,499.7886534538684,502.23030510271724,484.1322716490722,488.1186218261719,14075800,0.0,0.0,META
2024-07-17 00:00:00-04:00,477.5348802675625,477.5348802675625,457.5532812004635,460.4134826660156,28076600,0.0,0.0,META
2024-07-18 00:00:00-04:00,473.37912124383195,477.6046430358969,462.9548232159943,474.2262268066406,19267200,0.0,0.0,META
2024-07-19 00:00:00-04:00,474.43547451232524,485.0491260136994,474.08666278133495,475.1629943847656,15149400,0.0,0.0,META
2024-07-22 00:00:00-04:00,484.91960723086294,490.3809185228274,482.2487596177574,485.73681640625,12023100,0.0,0.0,META
2024-07-23 00:00:00-04:00,488.16846956724555,493.530115756903,486.05570870740434,487.02239990234375,9455500,0.0,0.0,META
2024-07-24 00:00:00-04:00,470.6982890383508,474.6746638479208,459.008305488975,459.6959533691406,17649700,0.0,0.0,META
2024-07-25 00:00:00-04:00,461.67915585261153,461.96814434300074,441.1394707341232,451.8627624511719,18240500,0.0,0.0,META
2024-07-26 00:00:00-04:00,462.6159889198552,468.16695889164293,457.8523012762326,464.1108703613281,14222400,0.0,0.0,META
2024-07-29 00:00:00-04:00,468.2765721218256,472.3426360243322,463.4331407180432,464.12078857421875,11339600,0.0,0.0,META
2024-07-30 00:00:00-04:00,465.4064017799669,471.11685958576277,455.14156182899654,461.6094055175781,11390400,0.0,0.0,META
2024-07-31 00:00:00-04:00,469.41268987971785,474.8740009868098,465.15727169064735,473.2096862792969,24285800,0.0,0.0,META
2024-08-01 00:00:00-04:00,519.2221732337033,525.3711020924867,490.42079581072176,496.0415344238281,43083100,0.0,0.0,META
2024-08-02 00:00:00-04:00,487.33132439808213,499.4398573571871,474.5251679707821,486.4742736816406,24044700,0.0,0.0,META
2024-08-05 00:00:00-04:00,449.80981793960683,481.8301822938768,449.26167651325267,474.10662841796875,21396200,0.0,0.0,META
2024-08-06 00:00:00-04:00,477.3654284366215,500.84502828740204,477.01661671728925,492.4039306640625,20955000,0.0,0.0,META
2024-08-07 00:00:00-04:00,501.4131185566094,508.40915248306584,485.1986190177851,487.2516174316406,20105300,0.0,0.0,META
2024-08-08 00:00:00-04:00,495.80231803767714,508.2197906932699,493.0318057986474,507.89093017578125,16156800,0.0,0.0,META
2024-08-09 00:00:00-04:00,505.9775345826438,516.5712971536759,503.9744139791387,516.0032348632812,13696600,0.0,0.0,META
2024-08-12 00:00:00-04:00,515.0962600556048,516.2523357519799,507.36276084486747,514.1893920898438,9767400,0.0,0.0,META
2024-08-13 00:00:00-04:00,518.2355285467402,529.6863103591749,516.3818902058347,526.7363891601562,13743800,0.0,0.0,META
2024-08-14 00:00:00-04:00,526.2580762039715,532.1778093250446,521.344906349691,524.9625244140625,11444200,0.0,0.0,META
2024-08-15 00:00:00-04:00,529.975325440887,537.9281362643491,524.9027283563959,535.4964599609375,13482100,0.0,0.0,META
2024-08-16 00:00:00-04:00,530.084931720874,531.8388746797044,522.869586906606,525.6201782226562,14776700,0.0,0.0,META
2024-08-19 00:00:00-04:00,525.0721277005686,529.8457606228551,520.9761670777149,527.4739379882812,9879700,0.0,0.0,META
2024-08-20 00:00:00-04:00,526.5469619416999,529.2776626859105,524.0854201040702,524.9324951171875,7944400,0.0,0.0,META
2024-08-21 00:00:00-04:00,525.3511254464922,537.5593223328962,525.131844566313,533.333740234375,13423300,0.0,0.0,META
2024-08-22 00:00:00-04:00,535.1675132966868,542.3728218044048,526.7862387815086,530.1148071289062,15708300,0.0,0.0,META
2024-08-23 00:00:00-04:00,535.087786368687,538.0277318947694,523.2682722695172,526.1982421875,11323900,0.0,0.0,META
2024-08-26 00:00:00-04:00,525.7996659490868,526.1983253748231,513.192867566448,519.341796875,9584000,0.0,0.0,META
2024-08-27 00:00:00-04:00,517.2089666110123,522.2218309845283,513.5515074798767,517.3285522460938,6282700,0.0,0.0,META
2024-08-28 00:00:00-04:00,515.9034572136668,519.311830411762,510.70129942743176,515.0165405273438,9106100,0.0,0.0,META
2024-08-29 00:00:00-04:00,517.2787838642175,525.4009971702922,513.9202885037621,516.4515991210938,8317400,0.0,0.0,META
2024-08-30 00:00:00-04:00,519.5709084999014,521.7534377247654,513.4419314026487,519.5310668945312,9157500,0.0,0.0,META
2024-09-03 00:00:00-04:00,517.8667869054548,523.6967999428734,506.88437226183885,510.013671875,12459100,0.0,0.0,META
2024-09-04 00:00:00-04:00,504.3430433007304,514.8271632627628,502.34986830121846,510.9902648925781,8335200,0.0,0.0,META
2024-09-05 00:00:00-04:00,509.9738079913622,519.8499947589663,509.40574576002206,515.0962524414062,8640900,0.0,0.0,META
2024-09-06 00:00:00-04:00,520.0991399974671,522.7899386747894,496.54977021380114,498.5628662109375,14744500,0.0,0.0,META
2024-09-09 00:00:00-04:00,504.4327639412016,509.5851046042932,500.366669657444,503.06744384765625,11047800,0.0,0.0,META
2024-09-10 00:00:00-04:00,506.42593906484467,512.4253852381723,498.32367732108537,503.06744384765625,9899000,0.0,0.0,META
2024-09-11 00:00:00-04:00,505.27987554927915,511.3690110270433,493.9088076820539,510.0834045410156,10782500,0.0,0.0,META
2024-09-12 00:00:00-04:00,515.285585023477,524.9126549028794,513.4618127596613,523.806396484375,11970500,0.0,0.0,META
2024-09-13 00:00:00-04:00,518.564409723777,525.7796940926987,515.3453904682744,522.8297729492188,10321400,0.0,0.0,META
2024-09-16 00:00:00-04:00,523.2487487578231,532.7852130316696,516.1263711491835,531.96728515625,9527600,0.5,0.0,META
2024-09-17 00:00:00-04:00,536.2766344219377,540.7655573469593,529.2639709347816,534.9998168945312,11690800,0.0,0.0,META
2024-09-18 00:00:00-04:00,535.747893860562,542.86034670114,532.5857145458923,536.625732421875,10323500,0.0,0.0,META
2024-09-19 00:00:00-04:00,548.6460587400361,560.686353189847,545.1746449788143,557.7236328125,15647000,0.0,0.0,META
2024-09-20 00:00:00-04:00,558.6214263145202,563.1103484902619,554.9305225708185,559.9680786132812,22066800,0.0,0.0,META
2024-09-23 00:00:00-04:00,568.0980656176895,572.5670177481582,561.0254922344247,563.0205688476562,12830700,0.0,0.0,META
2024-09-24 00:00:00-04:00,565.2850274737618,566.3524008193639,552.8257831664986,561.9432983398438,12993000,0.0,0.0,META
2024-09-25 00:00:00-04:00,562.6614271007662,575.4598596541383,562.3322224367156,566.9109497070312,16543400,0.0,0.0,META
2024-09-26 00:00:00-04:00,574.3127309639464,575.9786638345628,560.9656630584283,566.4421997070312,14400800,0.0,0.0,META
2024-09-27 00:00:00-04:00,568.6965630840433,569.4347925727498,563.1203580570185,565.9633178710938,9398400,0.0,0.0,META
2024-09-30 00:00:00-04:00,566.3025009877178,573.2652987881467,563.409615584696,571.0308227539062,12792300,0.0,0.0,META
2024-10-01 00:00:00-04:00,576.5571959701899,581.6047375850964,568.696588902483,575.0509033203125,15259300,0.0,0.0,META
2024-10-02 00:00:00-04:00,573.4449049037087,574.582113281958,567.9385343864964,571.3999633789062,6524700,0.0,0.0,META
2024-10-03 00:00:00-04:00,568.7464602798791,581.9239016583299,567.3299121210531,581.3353881835938,11581000,0.0,0.0,META
2024-10-04 00:00:00-04:00,582.2930569666543,595.3807555940912,579.9987308779406,594.4730224609375,14169500,0.0,0.0,META
2024-10-07 00:00:00-04:00,596.7473098938968,601.4657072750891,582.6022246443324,583.3404541015625,12014200,0.0,0.0,META
2024-10-08 00:00:00-04:00,588.2383463082548,592.0988145517903,584.5274722746422,591.4304809570312,7857400,0.0,0.0,META
2024-10-09 00:00:00-04:00,592.5277491567871,592.9267888200291,580.1782204637724,589.0563354492188,9529700,0.0,0.0,META
2024-10-10 00:00:00-04:00,586.1235444649961,588.7769693645316,581.0859885859968,582.3927612304688,7740400,0.0,0.0,META
2024-10-11 00:00:00-04:00,583.3903503921083,589.7546497189596,581.275574032988,588.4977416992188,8587100,0.0,0.0,META
2024-10-14 00:00:00-04:00,592.7571247125076,598.6226542461368,588.5076630898909,588.9664916992188,8252000,0.0,0.0,META
2024-10-15 00:00:00-04:00,588.7071598322343,589.156064231629,578.7118677482224,584.8267822265625,9564200,0.0,0.0,META
2024-10-16 00:00:00-04:00,579.9688152072504,580.6471339722348,572.6169625125309,575.3701171875,11268400,0.0,0.0,META
2024-10-17 00:00:00-04:00,581.8940968279716,583.530013545237,573.7841046967719,575.5098266601562,8701200,0.0,0.0,META
2024-10-18 00:00:00-04:00,579.6695107509672,582.5324409442791,573.833935758237,575.0509033203125,7694300,0.0,0.0,META
2024-10-21 00:00:00-04:00,574.611993891301,575.8189762211565,567.7089852858554,573.7440795898438,8171900,0.0,0.0,META
2024-10-22 00:00:00-04:00,572.8763034664184,582.093609387918,570.7116621950773,580.5773315429688,8544500,0.0,0.0,META
2024-10-23 00:00:00-04:00,578.5421972704763,583.559843612098,561.1152342424019,562.3023071289062,14248400,0.0,0.0,META
2024-10-24 00:00:00-04:00,565.7338999709095,567.479591992889,560.13772472997,566.38232421875,7184700,0.0,0.0,META
2024-10-25 00:00:00-04:00,572.5171248613034,579.8589918246462,570.3125433935071,571.8388061523438,11337900,0.0,0.0,META
2024-10-28 00:00:00-04:00,580.5672680485018,582.3129600056923,572.7066616790459,576.7366943359375,10925100,0.0,0.0,META
2024-10-29 00:00:00-04:00,578.7218967035824,592.2085737611511,573.9835895525686,591.819580078125,13019100,0.0,0.0,META
2024-10-30 00:00:00-04:00,599.5005337173036,599.720023798207,587.9291140679284,590.3431396484375,26864900,0.0,0.0,META
2024-10-31 00:00:00-04:00,583.559900275625,588.4478622558274,561.6240429965927,566.1828002929688,26838400,0.0,0.0,META
2024-11-01 00:00:00-04:00,566.2127594396933,572.2578397384902,561.1752026715145,565.7638549804688,15303200,0.0,0.0,META
2024-11-04 00:00:00-05:00,562.7113074497555,567.2900348471242,556.5166338287846,559.2997436523438,12064600,0.0,0.0,META
2024-11-05 00:00:00-05:00,565.9034368963605,572.06821597352,565.2749829282367,571.0208129882812,9775400,0.0,0.0,META
2024-11-06 00:00:00-05:00,561.3646904544983,571.5894582504264,553.8033329293451,570.6417846679688,18305400,0.0,0.0,META
2024-11-07 00:00:00-05:00,575.4699283255658,593.3358138498232,573.7940711601258,590.2434692382812,14653700,0.0,0.0,META
2024-11-08 00:00:00-05:00,590.0838179044933,591.6399753063421,583.0811400386289,587.8892822265625,9415700,0.0,0.0,META
2024-11-11 00:00:00-05:00,584.9165245119474,585.5549636161717,575.0907969210721,581.734375,10209100,0.0,0.0,META
2024-11-12 00:00:00-05:00,587.0911844415632,598.1838057554388,578.9512984910941,583.38037109375,16287700,0.0,0.0,META
2024-11-13 00:00:00-05:00,581.1757648981209,584.1983351227153,573.7540776314343,578.5722045898438,10757600,0.0,0.0,META
2024-11-14 00:00:00-05:00,575.5796174336194,579.3303713026751,571.5994492314262,575.7391967773438,11053700,0.0,0.0,META
2024-11-15 00:00:00-05:00,569.8137625280326,571.1604756789561,550.1423377186745,552.7160034179688,17712900,0.0,0.0,META
2024-11-18 00:00:00-05:00,555.6687332571458,558.5217391731533,548.7358905237554,553.0352783203125,14327300,0.0,0.0,META
2024-11-19 00:00:00-05:00,550.5014811986825,560.0479302018812,549.2445731772403,559.7088012695312,9522400,0.0,0.0,META
2024-11-20 00:00:00-05:00,561.5442177129146,564.9557815891732,552.8357279952656,564.1278686523438,9797300,0.0,0.0,META
2024-11-21 00:00:00-05:00,568.1180212623364,568.5968201540334,547.6983809906892,561.703857421875,11154700,0.0,0.0,META
2024-11-22 00:00:00-05:00,562.1627897158336,562.4421297107646,553.2248840367009,557.763671875,9164000,0.0,0.0,META
2024-11-25 00:00:00-05:00,560.7163326600713,571.1805620369473,555.0204271351337,563.7189331054688,13599800,0.0,0.0,META
2024-11-26 00:00:00-05:00,564.606695691197,576.0783865047108,563.8086772028907,572.1281127929688,10356600,0.0,0.0,META
2024-11-27 00:00:00-05:00,573.4748236432217,573.5645679971382,562.7113461243875,567.798828125,7200200,0.0,0.0,META
2024-11-29 00:00:00-05:00,567.5993385095039,577.036073507685,565.5045322643998,572.90625,7130500,0.0,0.0,META
2024-12-02 00:00:00-05:00,576.0783868240748,593.036538470844,574.1531451491893,591.3706665039062,12522400,0.0,0.0,META
2024-12-03 00:00:00-05:00,593.5352905826334,612.6880381868189,589.7945219445076,612.139404296875,14907200,0.0,0.0,META
2024-12-04 00:00:00-05:00,611.4511152689987,616.2592573147286,603.6104177407027,612.2691040039062,14697000,0.0,0.0,META
2024-12-05 00:00:00-05:00,615.560930463209,618.3739956805784,605.5555924267017,607.4309692382812,8081200,0.0,0.0,META
2024-12-06 00:00:00-05:00,608.5981044048992,628.2396363522805,607.0320228219205,622.2344970703125,16935500,0.0,0.0,META
2024-12-09 00:00:00-05:00,622.3840671657603,624.8580035041053,604.6777626799444,612.0595703125,11426000,0.0,0.0,META
2024-12-10 00:00:00-05:00,616.0397939169814,624.0500562603173,611.2316516629029,617.7954711914062,10938900,0.0,0.0,META
2024-12-11 00:00:00-05:00,621.835418815051,636.8284480526352,619.9999825164779,631.1224975585938,10837200,0.0,0.0,META
2024-12-12 00:00:00-05:00,629.9454567515796,635.0927277561048,625.6660392252307,629.2371826171875,7474700,0.0,0.0,META
2024-12-13 00:00:00-05:00,625.6759594031354,629.5265036127585,615.3714323360788,618.8228759765625,8453300,0.0,0.0,META
2024-12-16 00:00:00-05:00,628.9361065383608,630.1042117262369,617.5550328463455,623.2056274414062,10885600,0.5,0.0,META
2024-12-17 00:00:00-05:00,625.1324029345234,631.3221415597952,615.5183552206975,618.41357421875,12897800,0.0,0.0,META
2024-12-18 00:00:00-05:00,619.9709830820838,626.3204297339289,595.3318859457509,596.200439453125,17075500,0.0,0.0,META
2024-12-19 00:00:00-05:00,609.37851745456,610.5066497694395,594.0140061011585,594.5830688476562,14958100,0.0,0.0,META
2024-12-20 00:00:00-05:00,589.6013973957005,602.1106028930976,579.0389119066372,584.2802124023438,48989400,0.0,0.0,META
2024-12-23 00:00:00-05:00,588.6230024208112,600.0940145583529,585.2785777785421,598.8560180664062,10205800,0.0,0.0,META
2024-12-24 00:00:00-05:00,601.7212257007668,606.9825124772965,598.286984494369,606.742919921875,4726100,0.0,0.0,META
2024-12-26 00:00:00-05:00,604.4766951738098,605.2953437391651,597.9475539437108,602.3502197265625,6081400,0.0,0.0,META
2024-12-27 00:00:00-05:00,598.4167395081588,600.8526988194768,588.8226780836644,598.8161010742188,8084200,0.0,0.0,META
2024-12-30 00:00:00-05:00,587.7743898032761,595.9508206949702,584.6096598318045,590.26025390625,7025900,0.0,0.0,META
2024-12-31 00:00:00-05:00,591.2886030654797,592.9857373463826,582.8825114890158,584.539794921875,6019500,0.0,0.0,META
2025-01-02 00:00:00-05:00,588.7427650585881,603.9075966445652,586.8459500467553,598.2470092773438,12682300,0.0,0.0,META
2025-01-03 00:00:00-05:00,603.7578412050734,608.4899766390093,595.4216417161412,603.6280517578125,11436800,0.0,0.0,META
2025-01-06 00:00:00-05:00,610.8162059478007,629.9444307411353,604.6164740709102,629.15576171875,14560800,0.0,0.0,META
2025-01-07 00:00:00-05:00,630.6532638258104,631.0525644518098,607.2221227274762,616.8661499023438,12071500,0.0,0.0,META
2025-01-08 00:00:00-05:00,612.383620674881,615.4185614591353,601.7911551332733,609.7080078125,10085800,0.0,0.0,META
2025-01-10 00:00:00-05:00,609.0191819848814,628.8661838676574,596.3502074506945,614.8394775390625,19256600,0.0,0.0,META
2025-01-13 00:00:00-05:00,606.0940181446159,607.9609147021279,597.4583876521832,607.322021484375,10785000,0.0,0.0,META
2025-01-14 00:00:00-05:00,604.0673982519899,604.4866852448625,587.5747526134381,593.2653198242188,13598000,0.0,0.0,META
2025-01-15 00:00:00-05:00,609.1988889602708,621.428590409025,605.4950145852582,616.097412109375,15524300,0.0,0.0,META
2025-01-16 00:00:00-05:00,610.4866680664915,615.2287967227725,608.6996562564747,610.2869873046875,8355300,0.0,0.0,META
2025-01-17 00:00:00-05:00,623.0159156407722,623.9343741078126,602.6696811223908,611.754638671875,17280600,0.0,0.0,META
2025-01-21 00:00:00-05:00,616.8062626104474,620.4701642986823,608.0008701831367,615.4385375976562,11674000,0.0,0.0,META
2025-01-22 00:00:00-05:00,622.2671771241828,632.6499686545925,618.4035946049794,622.4668579101562,12274000,0.0,0.0,META
2025-01-23 00:00:00-05:00,626.3204214724742,635.5451006249901,620.1207507212021,635.3953857421875,9910200,0.0,0.0,META
2025-01-24 00:00:00-05:00,635.3454642652555,650.9195895810104,633.1490976350807,646.4170532226562,19065300,0.0,0.0,META
2025-01-27 00:00:00-05:00,625.5716701424085,662.7699387361127,624.0641625170977,658.7865600585938,28399200,0.0,0.0,META
2025-01-28 00:00:00-05:00,664.8963720229036,681.4489143819349,658.377163631469,673.2125854492188,20950100,0.0,0.0,META
2025-01-29 00:00:00-05:00,673.8814972952861,679.921460010166,664.5669404267016,675.3690185546875,21377800,0.0,0.0,META
2025-01-30 00:00:00-05:00,695.6653687628108,709.6121910679191,674.9796703493296,685.8616333007812,29322900,0.0,0.0,META
2025-01-31 00:00:00-05:00,689.854955287262,704.1312468061141,684.443953741468,688.0379638671875,19303900,0.0,0.0,META
2025-02-03 00:00:00-05:00,674.789981183126,702.8334624844176,674.1311016230156,696.3043212890625,21415700,0.0,0.0,META
2025-02-04 00:00:00-05:00,701.3359302823354,706.5373190467258,690.4639608100931,703.0231323242188,13826300,0.0,0.0,META
2025-02-05 00:00:00-05:00,702.3842062935471,716.950057491736,697.8517510044364,703.7020263671875,17778200,0.0,0.0,META
2025-02-06 00:00:00-05:00,704.710319919996,717.7087645079753,702.3342588461929,710.8101806640625,13080700,0.0,0.0,META
2025-02-07 00:00:00-05:00,715.6121886937868,723.8086059554087,710.5705691640067,713.3359985351562,16427100,0.0,0.0,META
2025-02-10 00:00:00-05:00,717.3692936641316,720.0049336246739,710.1512937758902,716.2112426757812,12904300,0.0,0.0,META
2025-02-11 00:00:00-05:00,712.137995992511,722.4608279084838,708.8634018884771,718.6072387695312,12998000,0.0,0.0,META
2025-02-12 00:00:00-05:00,714.1147251974435,725.8951602371656,711.4191869503326,724.1780395507812,12016500,0.0,0.0,META
2025-02-13 00:00:00-05:00,720.3244703269909,727.7920565662597,716.8501952061899,727.352783203125,12569100,0.0,0.0,META
2025-02-14 00:00:00-05:00,724.9368204290963,739.682305506395,724.4176625560408,735.4493408203125,16901200,0.0,0.0,META
2025-02-18 00:00:00-05:00,734.7803990216926,735.778741955146,705.2693843461711,715.1829223632812,21938700,0.0,0.0,META
2025-02-19 00:00:00-05:00,702.9332911577684,705.8285102693987,694.2377625113465,702.6038818359375,17535500,0.0,0.0,META
2025-02-20 00:00:00-05:00,696.1246189647087,704.4607584336488,692.4906359109783,693.6886596679688,12587400,0.0,0.0,META
2025-02-21 00:00:00-05:00,695.4257349847168,702.7036330054893,681.2292668396583,682.4172973632812,15660400,0.0,0.0,META
2025-02-24 00:00:00-05:00,685.14283732043,686.1311871035267,661.3523074705995,667.0228881835938,15677000,0.0,0.0,META
2025-02-25 00:00:00-05:00,664.8664584221042,666.8931239603137,640.7964233177016,656.4105224609375,20579700,0.0,0.0,META
2025-02-26 00:00:00-05:00,658.5569724881091,681.878249924817,656.9096821941056,672.5836791992188,14488700,0.0,0.0,META
2025-02-27 00:00:00-05:00,681.3191981578423,687.5089369957133,656.480419238195,657.1492919921875,12500000,0.0,0.0,META
2025-02-28 00:00:00-05:00,656.9495749111169,668.5203965483279,641.53515727814,667.0927734375,17534200,0.0,0.0,META
2025-03-03 00:00:00-05:00,672.5636726462196,680.1211361055591,649.761553743727,653.9645385742188,10843800,0.0,0.0,META
2025-03-04 00:00:00-05:00,644.4403322286904,648.6732963562011,622.6165711570532,638.939453125,21495200,0.0,0.0,META
2025-03-05 00:00:00-05:00,639.9378651352356,658.407210696861,636.6033726931404,655.3822021484375,13770000,0.0,0.0,META
2025-03-06 00:00:00-05:00,646.9262151408363,649.4819705904519,623.0757880479771,626.8894653320312,13446500,0.0,0.0,META
2025-03-07 00:00:00-05:00,624.3337324581125,633.7381060863794,599.6147510017424,624.6232299804688,21375700,0.0,0.0,META
2025-03-10 00:00:00-04:00,607.0623983614838,609.0989960212393,585.8975158632896,596.9990844726562,21999900,0.0,0.0,META
2025-03-11 00:00:00-04:00,594.0639893708412,613.911053065773,592.3468686608835,604.7063598632812,17401500,0.0,0.0,META
2025-03-12 00:00:00-04:00,628.8562796545592,632.2805888301948,608.3402822710135,618.5333862304688,15747000,0.0,0.0,META
2025-03-13 00:00:00-04:00,619.2222371114077,619.4718228579259,585.5381545107681,589.6613159179688,16480300,0.0,0.0,META
2025-03-14 00:00:00-04:00,602.3365152554182,608.3918534867013,594.3227230343585,607.1328125,12364500,0.525,0.0,META
